Customer_Id;CustomerName;Customer_adresse;StateID;id2;tempsInsc;SUM1;SUM2;State_Name;TotalSUM;AverageSUM
3978;Dean Grant Buick and Crysler;367Bluebird Terr.;43;23;12/06/2000 10:22;74304;11540.7784;Texas;85844.7784;42922.3892
3979;Air Guatamala;1575 Oak Ave.  Apt. 2C;20;4;12/06/1996 18:20;71300;41456.5404;Maryland;112756.5404;56378.2702
3980;Bill's Dive Shop;245 Oakridge Ave.;50;21;30/06/1974 22:33;73000;40040.2058;Wyoming;113040.2058;56520.1029
3981;Nirabi Auto Service;1486 Oakwood;32;35;12/10/1986 12:20;47454;50982.1889;New York;98436.18890000001;49218.094450000004
3982;Ebert Music Center;1882 St. Johns;4;17;29/08/1994 03:28;81945;24846.9994;Arkansas;106791.9994;53395.9997
3983;Mac Computer Warehouse;201-C Frontage Rd.;25;26;21/03/1982 02:55;15381;99280.0945;Missouri;114661.0945;57330.54725
3984;Eva Galler Galleries Inc.;671 Blackstone Ave.;35;17;26/05/1970 00:48;59645;23100.6100;Ohio;82745.61;41372.805
3985;Hardee Woodwork Ltd.;38976 Forest View Rd.;46;34;20/04/1985 06:42;77728;11015.6831;Virginia;88743.6831;44371.84155
3986;Vecot Inc.;1660 Park Ave.;37;31;12/11/1975 04:53;27380;98608.8751;Oregon;125988.8751;62994.43755
3987;Nina's Snow Plowing;1233 Arbor Rd.;28;43;28/11/2005 17:47;31238;51080.1352;Nevada;82318.13519999999;41159.067599999995
3988;Air Mexico;38976 Forest View Rd.;3;20;25/11/2000 22:27;46885;51056.2542;Arizona;97941.2542;48970.6271
3989;Green Shoes Corp.;1831 Beverly Place #9D;36;50;28/08/1997 21:27;29568;65416.6878;Oklahoma;94984.6878;47492.3439
3990;Myers Chocolates and Confectio;355 Golf Rd.;16;32;10/11/1982 18:13;39695;3176.6234;Kansas;42871.6234;21435.8117
3991;Park District Of America;22 Clay rd.;38;4;09/02/1983 17:33;67557;33848.2744;Pennsylvania;101405.2744;50702.6372
3992;Dean Grant Buick and Crysler;465 Stratford Rd.;23;25;22/01/2007 12:02;25990;31186.2166;Minnesota;57176.2166;28588.1083
3993;John G. Hartling Ltd.;2024 St.Johns Ave.;9;35;24/12/1980 10:00;66116;32492.1740;Florida;98608.174;49304.087
3994;Smith & Wesson Militia;865 Old Tall Tree Lane;34;46;05/06/2005 15:40;19200;78219.3660;North Dakota;97419.366;48709.683
3995;Parties Galore Golf Course;302-A Crestwood Village Rd.;26;37;17/08/2006 04:33;9284.;798.5680;Montana;10082.568;5041.284
3996;Auto Interior Carpeting Compan;21 Lakeview Terrace #2312;13;28;24/02/1970 17:08;79304;99812.8480;Illinois;179116.848;89558.424
3997;Venturi Discount Drugs;139 Bay Colony Dr.;13;3;27/08/1983 11:15;66617;25625.7120;Illinois;92242.712;46121.356
3998;P K M Packaging Supply;2148 Eastview Dr.;20;36;15/08/1977 14:33;98818;96020.1849;Maryland;194838.1849;97419.09245
3999;Foy Aviation;35 Glenlake Dr.;26;16;02/07/1977 15:00;42880;60400.8508;Montana;103280.8508;51640.4254
4000;Parties Galore Golf Course;600 Central Ave.;5;38;01/12/2004 11:20;12884;27400.3360;California;40284.335999999996;20142.167999999998
4001;Pivot Point College;433 Burton Ave.;13;23;31/08/2001 07:42;73128;41032.0268;Illinois;114160.02679999999;57080.013399999996
4002;Lidhal design Corp.;1337 Cavell Ave.;43;9;21/10/1993 11:40;65376;58136.9458;Texas;123512.9458;61756.4729
4003;Gourmet the Frog;2032 Northbrook Ct.;43;34;30/11/1971 14:40;30586;64256.2778;Texas;94842.27780000001;47421.138900000005
4004;P K M Packaging Supply;224  Highwood Ave.;6;26;15/04/1996 10:20;41363;3168.6980;Colorado;44531.698;22265.849
4005;Perimeter Security Consultants;1715 Chicago Ave.;3;13;19/08/2000 11:53;39586;35603.2164;Arizona;75189.2164;37594.6082
4006;Glassman & Stone;1077 Court Ave.;29;13;28/12/1974 01:48;51172;28625.9925;New Hampshire;79797.9925;39898.99625
4007;Acturial Enterprises Ltd.;1077 Court Ave.;26;20;15/09/1982 18:47;57024;26287.3344;Montana;83311.33439999999;41655.667199999996
4008;Arthur M. Feildberg Galleries;2632 Prarie Ln.;10;26;21/01/1996 12:28;6944.;71364.9368;Georgia;78308.9368;39154.4684
4009;Kermit the Pet Shop;1220 Heather Lane;4;5;07/09/2001 06:22;25148;97486.4720;Arkansas;122634.472;61317.236
4010;Kermit the Pet Shop;3487 Green Bay Rd.;4;13;21/02/1972 06:00;57356;9912.5185;Arkansas;67268.5185;33634.25925
4011;Rythmics Ltd.;210 Cresant Rd.;9;43;17/01/1970 04:53;69264;97130.1860;Florida;166394.186;83197.093
4012;Myers Chocolates and Confectio;218 Oakridge Ave.;16;43;23/11/2000 01:20;69030;38750.5100;Kansas;107780.51000000001;53890.255000000005
4013;Bako Delicatessen;2922 Twin Oaks Drive;31;6;21/10/2005 09:13;43036;76804.9350;New Mexico;119840.935;59920.4675
4014;Kosmo Consulting;245 Oakridge Ave.;8;3;08/12/2006 17:47;5776.;65900.3498;Delaware;71676.3498;35838.1749
4015;Smith Communications Inc.;812 North Ave.;18;29;07/10/2000 00:20;76383;60076.6725;Louisiana;136459.6725;68229.83625
4016;DBN Bank;857 Woodbine Rd;37;26;14/07/1990 04:48;93840;49733.7773;Oregon;143573.77730000002;71786.88865000001
4017;Camp Stuff;2267 Anderson Lane;32;10;07/07/1985 17:00;768.6;32224.8010;New York;32993.401;16496.7005
4018;Morgan Construction Co;12 Craven Way;40;4;11/07/2001 02:48;30290;11270.7664;South Carolina;41560.7664;20780.3832
4019;Gilbert Co.;4467 Sheridan Rd.;46;4;07/05/1997 11:13;73824;29982.1445;Virginia;103806.1445;51903.07225
4020;Caranisco Homes;3344 Beachwood Ln.;1;9;12/08/2002 09:00;55762;22432.1300;Alabama;78194.13;39097.065
4021;Toggle & Myerson Ltd;425 Lake Ave.;33;16;17/05/2007 12:07;1676.;80768.4354;North Carolina;82444.4354;41222.2177
4022;Perimeter Security Consultants;654 Walnut Rd.;47;31;21/07/2003 10:08;81856;20028.3102;Washington;101884.3102;50942.1551
4023;Michael Montgomery Hair Saloon;1860 Parkside Ln.;47;8;19/07/1971 00:22;18240;70688.8548;Washington;88928.8548;44464.4274
4024;Deer Lake Inn;886 Yale Lane;21;18;28/04/1997 05:00;75712;19064.2168;Massachusetts;94776.2168;47388.1084
4025;Marks, Marks, and Kaplan Ltd.;1101 Deerfield Place;13;37;02/07/2000 02:35;93110;32900.0304;Illinois;126010.0304;63005.0152
4026;Schnitzer Denist College;368 Woodland Rd.;19;32;19/12/2001 05:35;968.2;1680.3285;Maine;2648.5285000000003;1324.2642500000002
4027;Pasifico Inc.;120 high St.;50;40;18/09/1989 06:33;44314;35965.3544;Wyoming;80279.3544;40139.6772
4028;Innman Paint and Glass;139 Bay Colony Dr.;49;46;15/10/2006 00:08;73756;86838.6203;Wisconsin;160594.6203;80297.31015
4029;Marcy Elaine Bakery;1234 Devonshire Court;20;1;17/08/2000 21:00;20220;58560.7812;Maryland;78780.7812;39390.3906
4030;Deer Lake Inn;266 Green Bay Rd.;18;33;09/07/2006 00:07;32481;35392.5646;Louisiana;67873.5646;33936.7823
4031;Acturial Enterprises Ltd.;1575 Oakwood Ave.;36;47;15/12/1977 09:48;67748;1737.1015;Oklahoma;69485.1015;34742.55075
4032;American Apartments;3062 Lindenwood Ln.;33;47;16/06/1994 10:47;38728;51424.3243;North Carolina;90152.32430000001;45076.162150000004
4033;Kermit the Pet Shop;12 Craven Way;49;21;19/04/1978 09:48;39632;57936.2123;Wisconsin;97568.2123;48784.10615
4034;Lee Stairworks and Carpentry,;1547 Vine;5;13;27/12/1985 02:53;66848;25730.4950;California;92578.495;46289.2475
4035;Dependable Plumbing and Sewer;3901 Chester Ave. Apt. 3C;21;19;04/01/1977 21:07;21083;63554.8897;Massachusetts;84637.8897;42318.94485
4036;Happ Aluminum Siding Co.;750 Homewood Ave.;39;50;22/01/1985 07:35;87750;36001.0160;Rhode Island;123751.016;61875.508
4037;Resnick DDS;3181 Barkwood Ct.;50;49;30/08/1983 15:00;22011;83135.2459;Wyoming;105146.2459;52573.12295
4038;Camp Oconomowoc;581 Hill St. Apt. 234;47;20;23/05/2000 10:33;70996;36012.7289;Washington;107008.7289;53504.36445
4039;Flinn Mosquito and Pest Contro;2936 Arlington Ave.;45;18;30/12/2002 16:55;43126;35505.9776;Vermont;78631.9776;39315.9888
4040;Doerner's Awnings and Canopies;1155 Ridgewood Drive;46;36;17/06/1992 17:53;41792;68665.4561;Virginia;110457.4561;55228.72805
4041;American Apartments;1550 Ridge Rd.;46;33;13/03/1978 01:20;22508;42355.0000;Virginia;64863.0;32431.5
4042;Childress Child Day Care;355 Golf Rd.;35;49;29/11/1978 04:00;73840;29470.8010;Ohio;103310.801;51655.4005
4043;Schnitzer Denist College;505 N. Frances St.;26;5;20/12/2004 21:48;54758;47264.9200;Montana;102022.92;51011.46
4044;North Park Lighting Galleries;854 Woodbine;48;21;05/08/2005 19:42;66802;78907.9549;;145709.9549;72854.97745
4045;North Park Lighting Galleries;1660 Park Ave.;14;39;11/05/1987 20:33;96555;85913.8678;Indiana;182468.8678;91234.4339
4046;Park District Of America;618 Sheriden rd.;11;50;30/07/1987 08:08;26408;25840.2744;Hawaii;52248.274399999995;26124.137199999997
4047;Morgan Construction Co;629 Kincaid Ave.;2;47;11/08/1999 20:33;31952;27933.4100;Alaska;59885.41;29942.705
4048;Deer Lake Inn;12 Craven Way;2;45;09/06/1990 03:53;39335;43320.0500;Alaska;82655.05;41327.525
4049;Nirabi Auto Service;115 Pleasent Ave.;20;46;02/07/1982 13:13;28489;15026.4736;Maryland;43515.4736;21757.7368
4050;Office Pro Supply Co.;788 Tennyson Ave.;16;46;28/11/2000 11:08;73424;56720.1054;Kansas;130144.1054;65072.0527
4051;Chicagoland Cleaners;2148 Eastview Dr.;15;35;22/10/2001 12:07;93072;66215.7372;Iowa;159287.7372;79643.8686
4052;Tub's Furniture Store;614 green bay Rd.;16;26;17/05/1980 09:27;59824;77200.4719;Kansas;137024.4719;68512.23595
4053;Highland Woods City Hall;12 Broadview Lane;45;48;05/04/1971 00:40;69343;67822.3490;Vermont;137165.349;68582.6745
4054;Childress Child Day Care;1839 McCraren Rd.;1;14;04/02/1990 10:28;16870;90430.6296;Alabama;107300.6296;53650.3148
4055;Deer Lake Inn;224  Highwood Ave.;23;11;10/06/1982 04:22;83050;30118.2648;Minnesota;113168.2648;56584.1324
4056;Park District Of America;4259 W. Lake Ave.;24;2;08/04/2005 17:47;30960;10750.9722;Mississippi;41710.972200000004;20855.486100000002
4057;Lutz Soft Cloth Car Wash;242 Ashland Ave.;43;2;24/07/1980 23:55;90890;30850.9461;Texas;121740.9461;60870.47305
4058;Ebert Music Center;618 Sheriden rd.;35;20;22/05/1975 04:07;81950;69966.1824;Ohio;151916.1824;75958.0912
4059;Portugal, Liddy, & Son Ltd.;3160 Summit Ave.;25;16;25/05/1993 21:00;23410;43800.2757;Missouri;67210.2757;33605.13785
4060;Parkway Auto Body;54 Lakeview Terrace;49;15;15/03/2000 03:33;85190;46924.5077;Wisconsin;132114.50770000002;66057.25385000001
4061;Camp Stuff;4763 Blackhawk Rd.;17;16;20/12/1986 10:53;75138;55655.9022;Kentucky;130793.9022;65396.9511
4062;Glenwood Credit Union;1920 Sunnyside Ave.;39;45;25/10/2000 17:27;71484;67667.2975;Rhode Island;139151.2975;69575.64875
4063;Green Shoes Corp.;120 high St.;4;1;25/06/1982 14:33;83470;27377.3367;Arkansas;110847.3367;55423.66835
4064;North Shore Appliance Service;425 Lake Ave.;15;23;30/01/1994 03:20;4748.;69396.7976;Iowa;74144.7976;37072.3988
4065;Toggle & Myerson Ltd;970 Vilas Circle;15;24;22/06/2001 13:27;73472;97016.5477;Iowa;170488.5477;85244.27385
4066;Childress Child Day Care;844 Spruce St.;31;43;20/01/1986 17:48;85068;1568.4870;New Mexico;86636.487;43318.2435
4067;Kapp Camera and Video;1704 Ridgelee Rd;41;35;11/08/1992 11:02;24367;38122.7008;South Dakota;62489.7008;31244.8504
4068;Ampro Office Team Ltd.;1575 Oak Ave.  Apt. 2C;11;25;12/07/1971 10:47;75325;73772.1545;Hawaii;149097.1545;74548.57725
4069;AA Advertising;917 Fairview Ave.  Apt. 982;46;49;10/07/1990 09:53;31875;71253.1500;Virginia;103128.15;51564.075
4070;Woodworks Co.;965 Marion Place Apt. 65C;12;17;18/02/1996 16:13;71562;30054.8316;Idaho;101616.8316;50808.4158
4071;Chands CPA;1009 marvel Way;31;39;09/09/1994 17:15;90100;15112.4669;New Mexico;105212.4669;52606.23345
4072;Marcy Elaine Bakery;425 Lake Ave.;7;4;19/12/2006 16:27;53124;43512.4828;Connecticut;96636.4828;48318.2414
4073;Chicagoland Cleaners;77 Blackhawk Rd;15;15;07/12/2000 14:40;53302;4568.9648;Iowa;57870.9648;28935.4824
4074;Portugal, Liddy, & Son Ltd.;899 Harvard Ct;25;15;09/03/1977 03:48;19062;30592.9714;Missouri;49654.971399999995;24827.485699999997
4075;Green Bay Travel Services;1619 Judson Ave. Apt #34B;10;31;17/11/1980 16:42;8408.;25456.0127;Georgia;33864.0127;16932.00635
4076;Myles Building Consultants;45 South Deer Creek Drive;20;41;25/04/1989 10:33;80868;24516.6936;Maryland;105384.6936;52692.3468
4077;Perimeter Security Consultants;456 Groverland Ave.;31;11;25/07/1987 09:27;54860;85675.6750;New Mexico;140535.675;70267.8375
4078;Corbins, Rodriguez, & Savocchi;857 Woodbine Rd;32;46;15/05/1970 23:53;1037.;74000.1337;New York;75037.1337;37518.56685
4079;Lake Shore Publishing;1920 Sunnyside Ave.;40;12;14/01/1970 01:08;11852;39260.4916;South Carolina;51112.4916;25556.2458
4080;Pete's Auto Repair;241 Callan Rd.;21;31;03/12/1985 03:08;91066;32058.3684;Massachusetts;123124.3684;61562.1842
4081;North Shore Appliance Service;511 Maple Ave.  Apt. 1B;9;7;02/06/2000 11:40;26047;57400.8929;Florida;83447.8929;41723.94645
4082;Shaggy's Grooming Services;1220 Heather Lane;38;15;09/09/2000 13:15;38930;92173.2775;Pennsylvania;131103.2775;65551.63875
4083;Gilbert Co.;512 Hill;14;25;22/08/2001 10:33;87552;60736.5420;Indiana;148288.54200000002;74144.27100000001
4084;Eva Galler Galleries Inc.;770 Exmoor Rd.;45;10;18/02/1978 14:27;33660;80340.9310;Vermont;114000.931;57000.4655
4085;Smith & Wesson Militia;581 Hill St. Apt. 234;3;20;15/07/1970 23:02;81290;13941.5029;Arizona;95231.50289999999;47615.751449999996
4086;Auto Interior Carpeting Compan;1575 Oak Ave.  Apt. 2C;10;31;18/10/1986 07:13;56415;8100.1678;Georgia;64515.1678;32257.5839
4087;Marks, Marks, and Kaplan Ltd.;2600 Winsor Mall;33;32;06/07/2003 15:00;69555;61645.8176;North Carolina;131200.8176;65600.4088
4088;Flinn Mosquito and Pest Contro;224  Highwood Ave.;5;40;12/01/1982 23:48;22886;90382.0400;California;113268.04;56634.02
4089;Eva Galler Galleries Inc.;231 Sheriden Rd.;44;21;20/05/2000 01:27;82735;32800.9447;Utah;115535.9447;57767.97235
4090;Crosstracks Car Wash;1575 Oakwood Ave.;48;9;14/03/2005 02:28;47182;8240.6424;;55422.6424;27711.3212
4091;Derbin Contracting Services;1715 Chicago Ave.;48;38;17/10/1998 05:53;74720;30762.5025;;105482.5025;52741.25125
4092;Nel Video Productions;1444 Chantilly Ln.;28;14;31/01/1989 05:22;49320;1700.0723;Nevada;51020.0723;25510.03615
4093;Venturi Discount Drugs;654 Walnut Rd.;13;45;13/03/1994 12:00;1032.;72832.2801;Illinois;73864.2801;36932.14005
4094;Elle Hypnosis and Therapy Cent;600 Central Ave;25;3;22/04/1970 10:15;90528;46178.3600;Missouri;136706.36;68353.18
4095;Meonits & Mogogni Inc.;1550 Ridge Rd.;24;10;31/03/2000 06:00;60284;20090.2112;Mississippi;80374.2112;40187.1056
4096;Gourmet the Frog;3478 Bryn Mawr St.;43;33;09/06/1989 21:28;21650;53696.6185;Texas;75346.6185;37673.30925
4097;Derbin Contracting Services;201-C Frontage Rd.;46;5;11/10/1970 03:27;14264;2440.7228;Virginia;16704.7228;8352.3614
4098;Bill's Dive Shop;5518 Madison St.;31;44;22/01/1997 02:27;59590;24768.5736;New Mexico;84358.5736;42179.2868
4099;Toggle & Myerson Ltd;2267 Anderson Lane;4;48;09/01/1971 20:13;51220;66656.8885;Arkansas;117876.8885;58938.44425
4100;Air Indonesia;628 Orwenstensia;8;48;30/07/1994 01:15;61871;83091.9581;Delaware;144962.9581;72481.47905
4101;Ebert Music Center;2678 Sheridan Rd.;44;28;27/03/1970 04:27;48465;61647.4608;Utah;110112.4608;55056.2304
4102;Woodworks Co.;231 Sheriden Rd.;45;13;30/04/1986 00:07;81044;16088.0020;Vermont;97132.00200000001;48566.001000000004
4103;Glassman & Stone;12 Broadview Lane;31;25;19/01/1993 07:08;66549;65416.5290;New Mexico;131965.529;65982.7645
4104;Cutter Lawn Mower Repair;54 Lakeview Terrace;35;24;12/09/1989 19:15;85077;6155.9440;Ohio;91232.944;45616.472
4105;Smith Communications Inc.;242 Ashland Ave.;21;43;03/06/2005 08:07;43916;30788.4360;Massachusetts;74704.436;37352.218
4106;Parties Galore Golf Course;35 Glenlake Dr.;21;46;05/10/2005 04:20;63152;46412.1362;Massachusetts;109564.13620000001;54782.068100000004
4107;Pete's Auto Repair;812 North Ave.;33;31;16/08/2006 17:27;97970;78680.4997;North Carolina;176650.4997;88325.24985
4108;Morton Roofing and Siding;1436 Waverly Rd.;9;4;29/12/1983 15:33;42630;98850.6684;Florida;141480.6684;70740.3342
4109;Meonits & Mogogni Inc.;225 Jeffrys Place;40;8;22/08/1996 16:22;83375;74442.5743;South Carolina;157817.57429999998;78908.78714999999
4110;John G. Hartling Ltd.;628 Orwenstensia;11;44;30/04/1986 16:47;68340;89560.9410;Hawaii;157900.941;78950.4705
4111;Eva Galler Galleries Inc.;2644 Princeton Ln.;5;45;14/02/2001 11:07;26400;71633.0176;California;98033.0176;49016.5088
4112;Michael Montgomery Hair Saloon;2922 Twin Oaks Drive;24;31;11/06/1974 06:20;32954;76866.4072;Mississippi;109820.4072;54910.2036
4113;Masterlands Cleaning;433 Burton Ave.;5;35;15/08/2006 01:00;44076;47111.2096;California;91187.2096;45593.6048
4114;Auto Interior Carpeting Compan;1875 Roger Williams Ave.;26;21;14/11/1972 22:15;93610;15044.9105;Montana;108654.9105;54327.45525
4115;Libra & Sons;673 Calais Drive;5;21;27/06/1970 03:00;4345.;30356.5590;California;34701.559;17350.7795
4116;Caranisco Homes;770 Exmoor Rd.;13;33;08/08/2006 21:02;90220;39392.2788;Illinois;129612.2788;64806.1394
4117;Nitelites Party Rental;1009 marvel Way;44;9;19/08/2007 06:07;77478;6471.5098;Utah;83949.5098;41974.7549
4118;Gordon & Son Brockerage Ltd.;313 Grove Ave.;1;40;01/03/2005 02:00;80772;31455.5892;Alabama;112227.5892;56113.7946
4119;Keyth Contracting and Repair;241 Callan Rd.;45;11;25/09/1974 08:48;71509;90908.2468;Vermont;162417.2468;81208.6234
4120;North Park Lighting Galleries;770 Exmoor Rd.;47;5;27/12/2002 14:40;83780;48070.0660;Washington;131850.066;65925.033
4121;Nel Video Productions;4522 N. Greenview Apt. 1B;10;24;28/03/1993 14:02;88362;73812.9472;Georgia;162174.9472;81087.4736
4122;Mergenthaler Inc.;14836 W. River Oaks Dr.;43;5;30/01/2004 08:40;72558;45664.8032;Texas;118222.8032;59111.4016
4123;DBN Bank;1234 Devonshire Court;43;26;06/05/1980 03:15;26139;54340.8094;Texas;80479.8094;40239.9047
4124;Dependable Plumbing and Sewer;201-C Frontage Rd.;10;5;19/02/2007 06:42;71248;96928.4648;Georgia;168176.46480000002;84088.23240000001
4125;Gilbert Co.;965 Marion Place Apt. 65C;6;13;02/04/1987 02:02;88530;14478.0628;Colorado;103008.0628;51504.0314
4126;Got It All Electronics Supply;2479 Woodridge Drive;8;44;26/04/2001 19:20;93486;71672.8376;Delaware;165158.8376;82579.4188
4127;American Apartments;632 Florence Dr.;28;1;22/02/2000 19:33;92714;71352.9522;Nevada;164066.9522;82033.4761
4128;Pasifico Inc.;139 Bay Colony Dr.;48;45;08/07/1993 11:28;39530;82920.5234;;122450.5234;61225.2617
4129;Mergenthaler Inc.;669 Kikaid;20;47;29/11/2004 22:28;3520.;57242.6404;Maryland;60762.6404;30381.3202
4130;Nyman Interior Design;425 Lake Ave.;39;10;05/02/1990 23:20;70343;90820.6025;Rhode Island;161163.60249999998;80581.80124999999
4131;Ampro Office Team Ltd.;1660 Park Ave.;33;43;12/10/1989 13:53;25476;44908.7492;North Carolina;70384.74919999999;35192.374599999996
4132;Cutter Lawn Mower Repair;2632 Prarie Ln.;48;43;30/11/1986 02:00;77682;27855.7850;;105537.785;52768.8925
4133;Loyal Order of Buffalo;456 Grossman Ln.;44;10;22/04/2002 10:22;37742;16505.4250;Utah;54247.425;27123.7125
4134;Elle Hypnosis and Therapy Cent;1714 Clifton Rd.;42;6;21/08/2004 15:53;91563;70026.4099;Tennessee;161589.4099;80794.70495
4135;Crossroads Construction, Inc.;10 Marquette Rd.;23;8;01/08/1996 12:47;96452;21455.7656;Minnesota;117907.7656;58953.8828
4136;Gilbert Co.;1799 Rosemary Way;25;28;31/03/1992 07:35;5296.;83328.7228;Missouri;88624.7228;44312.3614
4137;Nina's Snow Plowing;965 Marion Place Apt. 65C;17;48;12/11/1994 17:07;86752;8880.5994;Kentucky;95632.5994;47816.2997
4138;Air Guatamala;1337 Cavell Ave.;8;20;23/03/2001 12:00;23680;18720.5408;Delaware;42400.5408;21200.2704
4139;Ebert Music Center;970 Vilas Circle;44;39;01/09/2005 10:35;93696;59812.9890;Utah;153508.989;76754.4945
4140;Innman Paint and Glass;368 Woodland Rd.;17;33;17/06/1992 06:47;97683;14752.7343;Kentucky;112435.7343;56217.86715
4141;Bernhardt Ltd.;1633 McGovern place;44;48;31/08/2001 16:47;28806;7586.1874;Utah;36392.1874;18196.0937
4142;Bee Line Publishing;654 Walnut Rd.;23;44;23/09/2006 22:07;92600;36963.9150;Minnesota;129563.91500000001;64781.957500000004
4143;Cradle the Call;2644 Princeton Ln.;9;42;19/04/2000 02:02;78312;14896.3750;Florida;93208.375;46604.1875
4144;Lennox Air Pollution Control;1714 Clifton Rd.;1;23;17/02/2000 19:22;54353;50164.7212;Alabama;104517.7212;52258.8606
4145;Jay's Cabinet Company;3062 Lindenwood Ln.;31;25;02/11/2006 23:08;80929;32916.1371;New Mexico;113845.13709999999;56922.568549999996
4146;Resnick DDS;1920 Sunnyside Ave.;30;17;22/01/2001 05:08;96000;87188.5627;New Jersey;183188.5627;91594.28135
4147;Johnson, Erico & Co CPA's;231 Sheriden Rd.;8;8;24/08/1980 11:13;59660;5490.1120;Delaware;65150.112;32575.056
4148;Got It All Electronics Supply;2479 Woodridge Drive;7;44;06/10/1989 07:53;83331;43520.4450;Connecticut;126851.445;63425.7225
4149;Car Suite Cleaners;367Bluebird Terr.;4;17;25/04/1986 15:35;10950;53020.3668;Arkansas;63970.3668;31985.1834
4150;AAA Daniels Antiques;241 Callan Rd.;12;44;06/08/1990 08:22;11360;89120.3202;Idaho;100480.3202;50240.1601
4151;Childress Child Day Care;242 Ashland Ave.;50;23;09/02/1983 08:28;29171;30298.7974;Wyoming;59469.797399999996;29734.898699999998
4152;Elle Hypnosis and Therapy Cent;969 Saxony Drive;19;9;19/12/1999 10:40;74112;34752.4582;Maine;108864.4582;54432.2291
4153;Garfield Appliance Service;2045 St. johns Ave.;36;1;26/07/2000 07:00;39220;60555.3573;Oklahoma;99775.3573;49887.67865
4154;Air France;632 Roger Williams;41;31;18/06/2003 02:33;23944;69858.4200;South Dakota;93802.42;46901.21
4155;MedicServe Medical Supply;1658 Second St.;28;30;06/07/2006 16:33;69800;93428.7275;Nevada;163228.72749999998;81614.36374999999
4156;Marks, Marks, and Kaplan Ltd.;616 Cobblestone Cir.;24;8;12/01/1977 06:53;88965;998.8315;Mississippi;89963.8315;44981.91575
4157;Green Shoes Corp.;1704 Ridgelee Rd;43;7;12/03/2000 20:00;47147;95845.3244;Texas;142992.32439999998;71496.16219999999
4158;Garfield Appliance Service;844 Spruce St.;35;4;08/12/1994 04:13;89461;7325.1368;Ohio;96786.13680000001;48393.068400000004
4159;Glenn Oaks Office Supplies;1245 Eastwood;36;12;17/07/1997 01:40;89594;39716.4352;Oklahoma;129310.4352;64655.2176
4160;Dean Barnett Furniture Repair;2922 Twin Oaks Drive;47;50;08/02/2004 14:53;87812;82160.3233;Washington;169972.3233;84986.16165
4161;Deer Lake Inn;1019 Deerfield Rd.;21;19;06/12/1997 09:20;94310;65300.3160;Massachusetts;159610.316;79805.158
4162;Highland Lanes;4763 Blackhawk Rd.;14;36;07/05/2002 22:22;57514;81360.9706;Indiana;138874.9706;69437.4853
4163;Smith Communications Inc.;4467 Sheridan Rd.;31;41;24/09/2000 00:20;18639;6856.9774;New Mexico;25495.9774;12747.9887
4164;Car Suite Cleaners;1575 Oakwood Ave.;41;28;26/05/1972 12:22;14338;71760.7910;South Dakota;86098.791;43049.3955
4165;Trapezoid Studios;224  Highwood Ave.;30;24;15/08/1986 23:02;9428.;23926.6016;New Jersey;33354.6016;16677.3008
4166;Gordon & Son Brockerage Ltd.;632 Roger Williams;25;43;05/10/1980 14:20;32254;14224.1532;Missouri;46478.1532;23239.0766
4167;Auto Interior Carpeting Compan;4467 Sheridan Rd.;11;35;16/01/1977 01:48;50767;67768.5072;Hawaii;118535.5072;59267.7536
4168;Myers Chocolates and Confectio;852 Sumac Rd.;14;36;21/11/1996 07:07;31824;61318.0321;Indiana;93142.0321;46571.01605
4169;Venturi Discount Drugs;600 Central Ave.;2;47;16/11/2001 05:33;30974;37798.1375;Alaska;68772.1375;34386.06875
4170;Crossroads Construction, Inc.;632 Florence Dr.;27;21;02/02/1970 09:47;66264;24975.0800;Nebraska;91239.08;45619.54
4171;Doerner's Awnings and Canopies;465 Stratford Rd.;17;14;17/05/2002 13:40;10129;65106.0272;Kentucky;75235.0272;37617.5136
4172;North West Gas Co.;1077 Court Ave.;40;31;07/01/1972 19:20;37125;86803.0027;South Carolina;123928.0027;61964.00135
4173;Bernhardt Ltd.;12 Fort Sheriden Ave.;9;41;05/03/2007 13:07;85924;83932.8812;Florida;169856.8812;84928.4406
4174;Hart Corporation;425 Lake Ave.;41;30;03/05/2002 16:20;10540;50472.9625;South Dakota;61012.9625;30506.48125
4175;Lake Shore Beaches;4467 Sheridan Rd.;14;25;28/08/2005 16:20;47210;24475.8036;Indiana;71685.8036;35842.9018
4176;Air Mexico;1234 Devonshire Court;1;11;05/10/1977 01:40;56012;16554.3720;Alabama;72566.372;36283.186
4177;Cutter Lawn Mower Repair;1704 Ridgelee Rd;29;14;23/10/1974 12:33;52976;21940.1652;New Hampshire;74916.1652;37458.0826
4178;Schnitzer Denist College;1912 Old Briar Lane #2;8;2;04/05/2004 11:42;15354;42440.1144;Delaware;57794.1144;28897.0572
4179;DBN Bank;2936 Arlington Ave.;41;27;30/09/1983 21:00;23920;88541.1331;South Dakota;112461.1331;56230.56655
4180;Dean Grant Buick and Crysler;886 Yale Lane;49;17;17/08/2000 18:47;11534;47124.4160;Wisconsin;58658.416;29329.208
4181;Esmarda Chemical Manufacturers;1770 first St.;27;40;05/04/1994 16:33;33704;89356.9200;Nebraska;123060.92;61530.46
4182;Resnick DDS;1234 Devonshire Court;42;9;21/06/1997 14:33;42986;54015.6162;Tennessee;97001.61619999999;48500.808099999995
